OBJECTID,BdVal,PctNum,BdName,ElectPct,Requests,Returns,PercentReturned,Party,ELECTNO_1,ELECTDATE,ELECTTTL,ELECTTL2,SHAPE__Area,SHAPE__Length
594,0253,253.0,EL CARO,0253,1596,979,0.613408,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5586536.5546875,9656.8844780025
595,0042,42.0,AUGUSTA RANCH,0042,675,461,0.682962,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3713936.7890625,7714.80942316452
596,0865,865.0,VAN NESS,0865,585,422,0.721367,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1890419.4453125,6864.80384432836
597,0053,53.0,BAYSHORE,0053,1429,1131,0.791462,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6997101.44140625,11607.8816611518
598,0622,622.0,PASEO,0622,166,121,0.728915,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,14111964.5273438,20594.9880566544
599,0783,783.0,SPUR,0783,1188,825,0.694444,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7438238.09375,11586.5720254151
600,0063,63.0,BLACK CANYON,0063,597,321,0.537688,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3685896.9921875,7679.46448429779
601,0060,60.0,BILTMORE,0060,759,667,0.878787,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4674737.37109375,10477.3404442484
602,0744,744.0,SEVILLE,0744,1151,816,0.708948,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10199582.4375,15291.2788152803
603,0332,332.0,GRAYHAWK,0332,454,377,0.830396,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6048692.609375,11013.3167720952
604,0648,648.0,PIONEER,0648,435,345,0.793103,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4421958.1953125,8772.50516092251
605,0354,354.0,HARRISON,0354,683,282,0.412884,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8317597.875,11507.478899097
606,0104,104.0,CAPITOL SCHOOL,0104,352,189,0.536931,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1431588.59765625,5279.66437831565
607,0919,919.0,WILLOW CANYON,0919,818,530,0.647921,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9356732.0703125,13595.2262686643
608,0765,765.0,SLEEPY RANCH,0765,577,439,0.760831,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,35021268.40625,36233.9023687059
609,0407,407.0,JOY RANCH,0407,28,22,0.785714,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1087042.95703125,5642.60291375911
610,0010,10.0,AIRLINE CANAL,0010,1036,606,0.584942,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,23155797.1054688,26428.7212184192
611,0415,415.0,KAIBAB,0415,188,159,0.845744,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1808194.9609375,6456.19674156001
612,0715,715.0,SAGEBRUSH,0715,1210,844,0.69752,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11081381.546875,15350.4252267482
613,0102,102.0,CANYON RIM,0102,665,456,0.685714,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7454292.64453125,11584.901755023
614,0001,1.0,ACACIA,0001,459,257,0.559912,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1854502.76171875,5776.1617113256
615,0242,242.0,DUNBAR,0242,1035,402,0.388405,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5701170.34375,9840.59185413508
616,0147,147.0,COLONIA,0147,1562,1111,0.711267,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7292235.91796875,12186.7077494705
617,0799,799.0,SUN GROVES,0799,851,553,0.649823,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3725565.75390625,7721.02005627512
618,0277,277.0,FAIRWAY,0277,559,337,0.602862,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3449203.6640625,10174.0992494302
619,0703,703.0,ROLLING HILLS,0703,1011,678,0.670623,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10456983.6757813,17413.8400907258
620,0491,491.0,MARIPOSA,0491,861,436,0.506387,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3805731.828125,7810.76201655069
621,0849,849.0,TRES RIOS,0849,914,399,0.436542,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8245864.625,12708.9677957727
622,0859,859.0,TWIN BUTTES,0859,959,640,0.667361,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7417317.50390625,12476.1070587036
623,0228,228.0,DOBBINS RANCH,0228,909,598,0.657865,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4738792.84765625,9535.732273366
624,0377,377.0,HOLIDAY PARK,0377,1650,839,0.508484,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6351809.77734375,11478.701662512
625,0062,62.0,BISHOP,0062,377,296,0.785145,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2478317.23046875,7276.24712455168
626,0149,149.0,COLT,0149,72,45,0.625,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3819999.15625,7827.86696679194
627,0829,829.0,TERRAVITA,0829,923,835,0.904658,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,28565757.5976563,32620.6723890315
628,0250,250.0,EASTWING,0250,435,337,0.774712,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7493704.0234375,11616.5321830184
629,0300,300.0,GARDEN GROVES,0300,1083,686,0.633425,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8729356.1953125,15733.3146420084
630,0904,904.0,WHITEWING,0904,969,677,0.698658,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11635979.6484375,16487.4717007359
631,0301,301.0,GARDENS,0301,353,196,0.55524,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1885222.5390625,5825.53430389577
632,0276,276.0,FAIRVIEW,0276,423,289,0.683215,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3699834.96484375,7694.01842499691
633,0208,208.0,DESERT COVE,0208,750,571,0.761333,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10241645.96875,14739.8699966359
634,0108,108.0,CARLA VISTA,0108,814,454,0.557739,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3790044.1328125,7789.02828800045
635,0069,69.0,BLUEBIRD,0069,1457,920,0.631434,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5572404.2421875,9611.05114696073
636,0505,505.0,MCKEMY,0505,1036,773,0.746138,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,13430215.7929688,17337.0966924735
637,0838,838.0,TOLLESON,0838,1293,756,0.584686,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,22172553.09375,22964.4364406575
638,0352,352.0,HARQUAHALA,0352,33,11,0.333333,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1884624944.32813,211187.370284999
639,0905,905.0,WHITTIER,0905,852,576,0.676056,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1927634.0703125,5967.87805809825
640,0044,44.0,AVIATION,0044,363,201,0.553719,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,16139361.8984375,17727.3066080913
641,0343,343.0,GUADALUPE,0343,1243,505,0.406275,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2981195.6796875,8130.32488557156
642,0031,31.0,ARDMORE,0031,1804,1323,0.73337,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6184136.8125,12007.2235060001
643,0366,366.0,HIBISCUS,0366,330,260,0.787878,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1519061.78125,5070.37204580699
644,0656,656.0,PORTER,0656,605,369,0.609917,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2794396.7734375,6799.11027772029
645,0705,705.0,ROMA PARK,0705,183,116,0.633879,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,900698.86328125,4750.05193576414
646,0639,639.0,PIERCE,0639,731,519,0.709986,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2828920.41015625,6860.98416620554
647,0070,70.0,BLUEFIELD,0070,787,485,0.616264,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3681163.19140625,7667.06374259729
648,0123,123.0,CHAVEZ,0123,648,304,0.469135,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3608026.7578125,9441.82144738635
649,0086,86.0,BURGESS,0086,1195,655,0.548117,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,12778171.7226563,20095.966469978
650,0650,650.0,POINCIANA,0650,439,322,0.733485,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5286159.9921875,9267.01209440749
651,0591,591.0,ORANGEWOOD,0591,755,578,0.765562,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1813400.921875,5741.83375393754
652,0092,92.0,CALAVEROS,0092,488,422,0.864754,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,14516493.3359375,18555.3417441968
653,0418,418.0,KENLY FARMS,0418,589,386,0.655348,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7390310.34375,11510.7370189624
654,0114,114.0,CATAMARAN,0114,504,339,0.672619,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3522575.41015625,7430.37796098381
655,0040,40.0,ATHENS,0040,550,341,0.62,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2828102.30859375,6830.16558881714
656,0176,176.0,COUNTRY MEADOWS,0176,243,151,0.621399,DEM,1389,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4322338.7578125,8803.66027530348
